batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Brisbane Heat,1,4,0,89f64c19,f60dc2a5,2b55c3b4,4,0,4,0,
Brisbane Heat,2,4,0,89f64c19,f60dc2a5,2b55c3b4,0,0,0,0,
Brisbane Heat,3,4,0,89f64c19,f60dc2a5,2b55c3b4,0,0,0,0,
Brisbane Heat,4,5,0,89f64c19,f60dc2a5,2b55c3b4,1,0,1,0,
Brisbane Heat,5,5,1,2b55c3b4,f60dc2a5,89f64c19,0,0,0,1,bowled
Brisbane Heat,6,5,1,45eda7c8,f60dc2a5,89f64c19,0,0,0,0,
Brisbane Heat,7,5,1,89f64c19,208f22ea,45eda7c8,0,0,0,0,
Brisbane Heat,8,5,1,89f64c19,208f22ea,45eda7c8,0,0,0,0,
Brisbane Heat,9,6,1,89f64c19,208f22ea,45eda7c8,1,0,1,0,
Brisbane Heat,10,6,1,45eda7c8,208f22ea,89f64c19,0,0,0,0,
Brisbane Heat,11,10,1,45eda7c8,208f22ea,89f64c19,4,0,4,0,
Brisbane Heat,12,10,1,45eda7c8,208f22ea,89f64c19,0,0,0,0,
Brisbane Heat,13,14,1,89f64c19,f60dc2a5,45eda7c8,4,0,4,0,
Brisbane Heat,14,18,1,89f64c19,f60dc2a5,45eda7c8,4,0,4,0,
Brisbane Heat,15,22,1,89f64c19,f60dc2a5,45eda7c8,4,0,4,0,
Brisbane Heat,16,22,1,89f64c19,f60dc2a5,45eda7c8,0,0,0,0,
Brisbane Heat,17,23,1,89f64c19,f60dc2a5,45eda7c8,1,0,1,0,
Brisbane Heat,18,24,1,45eda7c8,f60dc2a5,89f64c19,1,0,1,0,
Brisbane Heat,19,24,1,45eda7c8,208f22ea,89f64c19,0,0,0,0,
Brisbane Heat,20,24,1,45eda7c8,208f22ea,89f64c19,0,0,0,0,
Brisbane Heat,21,30,1,45eda7c8,208f22ea,89f64c19,6,0,6,0,
Brisbane Heat,22,30,1,45eda7c8,208f22ea,89f64c19,0,0,0,0,
Brisbane Heat,23,36,1,45eda7c8,208f22ea,89f64c19,6,0,6,0,
Brisbane Heat,24,40,1,45eda7c8,208f22ea,89f64c19,4,0,4,0,
Brisbane Heat,25,41,1,89f64c19,f60dc2a5,45eda7c8,1,0,1,0,
Brisbane Heat,26,42,1,45eda7c8,f60dc2a5,89f64c19,1,0,1,0,
Brisbane Heat,27,43,1,89f64c19,f60dc2a5,45eda7c8,1,0,1,0,
Brisbane Heat,28,44,1,45eda7c8,f60dc2a5,89f64c19,1,0,1,0,
Brisbane Heat,29,44,1,89f64c19,f60dc2a5,45eda7c8,0,0,0,0,
Brisbane Heat,30,48,1,89f64c19,f60dc2a5,45eda7c8,4,0,4,0,
Brisbane Heat,31,48,1,45eda7c8,f3171936,89f64c19,0,0,0,0,
Brisbane Heat,32,54,1,45eda7c8,f3171936,89f64c19,6,0,6,0,
Brisbane Heat,33,60,1,45eda7c8,f3171936,89f64c19,6,0,6,0,
Brisbane Heat,34,66,1,45eda7c8,f3171936,89f64c19,6,0,6,0,
Brisbane Heat,35,72,1,45eda7c8,f3171936,89f64c19,6,0,6,0,
