batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Guyana,1,2,0,f9c65d8d,9e547805,df36df18,0,2,2,0,
Guyana,2,2,0,df36df18,9e547805,f9c65d8d,0,0,0,0,
Guyana,3,3,0,df36df18,9e547805,f9c65d8d,1,0,1,0,
Guyana,4,3,0,f9c65d8d,9e547805,df36df18,0,0,0,0,
Guyana,5,3,0,f9c65d8d,9e547805,df36df18,0,0,0,0,
Guyana,6,3,0,f9c65d8d,9e547805,df36df18,0,0,0,0,
Guyana,7,4,0,f9c65d8d,9e547805,df36df18,0,1,1,0,
Guyana,8,4,0,f9c65d8d,9e547805,df36df18,0,0,0,0,
Guyana,9,4,0,df36df18,1c918138,f9c65d8d,0,0,0,0,
Guyana,10,4,0,df36df18,1c918138,f9c65d8d,0,0,0,0,
Guyana,11,5,0,df36df18,1c918138,f9c65d8d,1,0,1,0,
Guyana,12,7,0,f9c65d8d,1c918138,df36df18,2,0,2,0,
Guyana,13,7,0,f9c65d8d,1c918138,df36df18,0,0,0,0,
Guyana,14,7,0,f9c65d8d,1c918138,df36df18,0,0,0,0,
Guyana,15,7,0,df36df18,9e547805,f9c65d8d,0,0,0,0,
Guyana,16,11,0,df36df18,9e547805,f9c65d8d,4,0,4,0,
Guyana,17,15,0,df36df18,9e547805,f9c65d8d,4,0,4,0,
Guyana,18,16,0,df36df18,9e547805,f9c65d8d,1,0,1,0,
Guyana,19,16,0,f9c65d8d,9e547805,df36df18,0,0,0,0,
Guyana,20,17,0,f9c65d8d,9e547805,df36df18,1,0,1,0,
Guyana,21,17,0,f9c65d8d,1c918138,df36df18,0,0,0,0,
Guyana,22,17,0,f9c65d8d,1c918138,df36df18,0,0,0,0,
Guyana,23,17,0,f9c65d8d,1c918138,df36df18,0,0,0,0,
Guyana,24,18,0,f9c65d8d,1c918138,df36df18,1,0,1,0,
Guyana,25,18,0,df36df18,1c918138,f9c65d8d,0,0,0,0,
Guyana,26,18,1,df36df18,1c918138,f9c65d8d,0,0,0,1,bowled
Guyana,27,18,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,28,18,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,29,18,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,30,18,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,31,18,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,32,19,1,f9c65d8d,3faa312e,6bebf334,1,0,1,0,
Guyana,33,19,1,f9c65d8d,1c918138,6bebf334,0,0,0,0,
Guyana,34,19,1,f9c65d8d,1c918138,6bebf334,0,0,0,0,
Guyana,35,20,1,f9c65d8d,1c918138,6bebf334,1,0,1,0,
Guyana,36,21,1,6bebf334,1c918138,f9c65d8d,1,0,1,0,
Guyana,37,22,1,f9c65d8d,1c918138,6bebf334,0,1,1,0,
Guyana,38,22,1,f9c65d8d,1c918138,6bebf334,0,0,0,0,
Guyana,39,23,1,f9c65d8d,1c918138,6bebf334,0,1,1,0,
Guyana,40,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,41,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,42,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,43,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,44,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,45,23,1,f9c65d8d,3faa312e,6bebf334,0,0,0,0,
Guyana,46,23,1,6bebf334,2a5ca58b,f9c65d8d,0,0,0,0,
Guyana,47,24,1,6bebf334,2a5ca58b,f9c65d8d,1,0,1,0,
Guyana,48,25,1,f9c65d8d,2a5ca58b,6bebf334,1,0,1,0,
Guyana,49,26,1,6bebf334,2a5ca58b,f9c65d8d,0,1,1,0,
