batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Trinidad and Tobago,1,1,0,98d4cb14,9e547805,3431c12e,0,1,1,0,
Trinidad and Tobago,2,1,0,98d4cb14,9e547805,3431c12e,0,0,0,0,
Trinidad and Tobago,3,1,0,98d4cb14,9e547805,3431c12e,0,0,0,0,
Trinidad and Tobago,4,1,0,98d4cb14,9e547805,3431c12e,0,0,0,0,
Trinidad and Tobago,5,2,0,98d4cb14,9e547805,3431c12e,1,0,1,0,
Trinidad and Tobago,6,2,0,3431c12e,9e547805,98d4cb14,0,0,0,0,
Trinidad and Tobago,7,2,1,3431c12e,9e547805,98d4cb14,0,0,0,1,caught
Trinidad and Tobago,8,2,1,98d4cb14,1c918138,ac0edb42,0,0,0,0,
Trinidad and Tobago,9,2,1,98d4cb14,1c918138,ac0edb42,0,0,0,0,
Trinidad and Tobago,10,6,1,98d4cb14,1c918138,ac0edb42,4,0,4,0,
Trinidad and Tobago,11,6,1,98d4cb14,1c918138,ac0edb42,0,0,0,0,
Trinidad and Tobago,12,6,2,98d4cb14,1c918138,ac0edb42,0,0,0,1,lbw
Trinidad and Tobago,13,6,2,6d7ca3e6,1c918138,ac0edb42,0,0,0,0,
Trinidad and Tobago,14,6,2,ac0edb42,9e547805,6d7ca3e6,0,0,0,0,
Trinidad and Tobago,15,7,2,ac0edb42,9e547805,6d7ca3e6,1,0,1,0,
Trinidad and Tobago,16,8,2,6d7ca3e6,9e547805,ac0edb42,0,1,1,0,
Trinidad and Tobago,17,8,2,6d7ca3e6,9e547805,ac0edb42,0,0,0,0,
Trinidad and Tobago,18,8,2,6d7ca3e6,9e547805,ac0edb42,0,0,0,0,
Trinidad and Tobago,19,8,2,6d7ca3e6,9e547805,ac0edb42,0,0,0,0,
Trinidad and Tobago,20,8,2,6d7ca3e6,9e547805,ac0edb42,0,0,0,0,
Trinidad and Tobago,21,10,2,ac0edb42,1c918138,6d7ca3e6,2,0,2,0,
Trinidad and Tobago,22,10,2,ac0edb42,1c918138,6d7ca3e6,0,0,0,0,
Trinidad and Tobago,23,11,2,ac0edb42,1c918138,6d7ca3e6,0,1,1,0,
Trinidad and Tobago,24,11,2,6d7ca3e6,1c918138,ac0edb42,0,0,0,0,
Trinidad and Tobago,25,12,2,6d7ca3e6,1c918138,ac0edb42,1,0,1,0,
