batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Barbados,1,2,0,552f664a,75820733,d32cf49a,2,0,2,0,
Barbados,2,3,0,552f664a,75820733,d32cf49a,1,0,1,0,
Barbados,3,8,0,d32cf49a,75820733,552f664a,0,5,5,0,
Barbados,4,10,0,d32cf49a,75820733,552f664a,2,0,2,0,
Barbados,5,11,0,d32cf49a,75820733,552f664a,1,0,1,0,
Barbados,6,11,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,7,11,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,8,11,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,9,11,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,10,11,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,11,12,0,d32cf49a,2c41bdab,552f664a,1,0,1,0,
Barbados,12,12,0,552f664a,2c41bdab,d32cf49a,0,0,0,0,
Barbados,13,12,0,552f664a,2c41bdab,d32cf49a,0,0,0,0,
Barbados,14,13,0,d32cf49a,75820733,552f664a,1,0,1,0,
Barbados,15,13,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,16,17,0,552f664a,75820733,d32cf49a,4,0,4,0,
Barbados,17,17,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,18,17,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,19,17,0,552f664a,75820733,d32cf49a,0,0,0,0,
Barbados,20,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,21,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,22,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,23,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,24,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,25,17,0,d32cf49a,2c41bdab,552f664a,0,0,0,0,
Barbados,26,18,0,552f664a,75820733,d32cf49a,1,0,1,0,
Barbados,27,22,0,d32cf49a,75820733,552f664a,4,0,4,0,
Barbados,28,26,0,d32cf49a,75820733,552f664a,4,0,4,0,
Barbados,29,26,0,d32cf49a,75820733,552f664a,0,0,0,0,
Barbados,30,26,0,d32cf49a,75820733,552f664a,0,0,0,0,
Barbados,31,30,0,d32cf49a,75820733,552f664a,4,0,4,0,
Barbados,32,30,0,552f664a,2c41bdab,d32cf49a,0,0,0,0,
Barbados,33,30,0,552f664a,2c41bdab,d32cf49a,0,0,0,0,
Barbados,34,31,0,552f664a,2c41bdab,d32cf49a,1,0,1,0,
