batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
South Africa,1,0,1,9c9f8dbc,469ea22b,372455c4,0,0,0,1,lbw
South Africa,2,0,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,3,4,1,3355b542,469ea22b,372455c4,4,0,4,0,
South Africa,4,4,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,5,7,1,3355b542,469ea22b,372455c4,0,3,3,0,
South Africa,6,7,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,7,7,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,8,7,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,9,7,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,10,7,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,11,7,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,12,7,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,13,9,1,372455c4,2f28dc94,3355b542,2,0,2,0,
South Africa,14,10,1,3355b542,469ea22b,372455c4,0,1,1,0,
South Africa,15,10,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,16,10,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,17,10,1,3355b542,469ea22b,372455c4,0,0,0,0,
South Africa,18,11,1,3355b542,469ea22b,372455c4,1,0,1,0,
South Africa,19,11,1,372455c4,469ea22b,3355b542,0,0,0,0,
South Africa,20,15,1,372455c4,469ea22b,3355b542,4,0,4,0,
South Africa,21,15,1,3355b542,4c4fa80b,372455c4,0,0,0,0,
South Africa,22,15,1,3355b542,4c4fa80b,372455c4,0,0,0,0,
South Africa,23,19,1,3355b542,4c4fa80b,372455c4,4,0,4,0,
South Africa,24,19,1,3355b542,4c4fa80b,372455c4,0,0,0,0,
South Africa,25,19,1,3355b542,4c4fa80b,372455c4,0,0,0,0,
South Africa,26,20,1,3355b542,4c4fa80b,372455c4,1,0,1,0,
South Africa,27,21,1,3355b542,2f28dc94,372455c4,1,0,1,0,
South Africa,28,21,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,29,21,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,30,22,1,372455c4,2f28dc94,3355b542,0,1,1,0,
South Africa,31,22,1,372455c4,2f28dc94,3355b542,0,0,0,0,
South Africa,32,26,1,372455c4,2f28dc94,3355b542,4,0,4,0,
South Africa,33,30,1,372455c4,2f28dc94,3355b542,4,0,4,0,
South Africa,34,32,1,3355b542,4c4fa80b,372455c4,2,0,2,0,
South Africa,35,32,1,3355b542,4c4fa80b,372455c4,0,0,0,0,
South Africa,36,33,1,3355b542,4c4fa80b,372455c4,1,0,1,0,
South Africa,37,33,1,372455c4,4c4fa80b,3355b542,0,0,0,0,
South Africa,38,34,1,372455c4,4c4fa80b,3355b542,1,0,1,0,
South Africa,39,35,1,3355b542,4c4fa80b,372455c4,1,0,1,0,
South Africa,40,35,1,3355b542,0f12f9df,372455c4,0,0,0,0,
South Africa,41,36,1,3355b542,0f12f9df,372455c4,1,0,1,0,
South Africa,42,36,1,372455c4,0f12f9df,3355b542,0,0,0,0,
South Africa,43,37,1,372455c4,0f12f9df,3355b542,1,0,1,0,
South Africa,44,41,1,3355b542,0f12f9df,372455c4,4,0,4,0,
South Africa,45,45,1,3355b542,0f12f9df,372455c4,4,0,4,0,
South Africa,46,45,1,372455c4,ea0cdc12,3355b542,0,0,0,0,
South Africa,47,45,2,372455c4,ea0cdc12,3355b542,0,0,0,1,lbw
South Africa,48,46,2,2e8994e7,ea0cdc12,3355b542,1,0,1,0,
South Africa,49,47,2,3355b542,ea0cdc12,2e8994e7,1,0,1,0,
South Africa,50,47,2,2e8994e7,ea0cdc12,3355b542,0,0,0,0,
South Africa,51,49,2,2e8994e7,ea0cdc12,3355b542,2,0,2,0,
South Africa,52,55,2,3355b542,896d78ad,2e8994e7,6,0,6,0,
South Africa,53,55,2,3355b542,896d78ad,2e8994e7,0,0,0,0,
South Africa,54,56,2,3355b542,896d78ad,2e8994e7,1,0,1,0,
South Africa,55,57,2,2e8994e7,896d78ad,3355b542,0,1,1,0,
South Africa,56,63,2,3355b542,896d78ad,2e8994e7,6,0,6,0,
South Africa,57,64,2,3355b542,896d78ad,2e8994e7,1,0,1,0,
South Africa,58,65,2,3355b542,5bdcdb72,2e8994e7,1,0,1,0,
South Africa,59,65,2,2e8994e7,5bdcdb72,3355b542,0,0,0,0,
South Africa,60,67,2,2e8994e7,5bdcdb72,3355b542,2,0,2,0,
South Africa,61,71,2,2e8994e7,5bdcdb72,3355b542,4,0,4,0,
South Africa,62,71,2,2e8994e7,5bdcdb72,3355b542,0,0,0,0,
South Africa,63,72,2,2e8994e7,5bdcdb72,3355b542,1,0,1,0,
South Africa,64,73,2,2e8994e7,ea0cdc12,3355b542,1,0,1,0,
South Africa,65,74,2,3355b542,ea0cdc12,2e8994e7,1,0,1,0,
South Africa,66,75,2,2e8994e7,ea0cdc12,3355b542,1,0,1,0,
South Africa,67,75,2,3355b542,ea0cdc12,2e8994e7,0,0,0,0,
South Africa,68,79,2,3355b542,ea0cdc12,2e8994e7,4,0,4,0,
South Africa,69,79,2,3355b542,ea0cdc12,2e8994e7,0,0,0,0,
South Africa,70,80,2,2e8994e7,5bdcdb72,3355b542,1,0,1,0,
South Africa,71,84,2,3355b542,5bdcdb72,2e8994e7,4,0,4,0,
South Africa,72,85,2,3355b542,5bdcdb72,2e8994e7,1,0,1,0,
South Africa,73,86,2,2e8994e7,5bdcdb72,3355b542,1,0,1,0,
South Africa,74,86,2,3355b542,5bdcdb72,2e8994e7,0,0,0,0,
South Africa,75,92,2,3355b542,5bdcdb72,2e8994e7,6,0,6,0,
South Africa,76,93,2,2e8994e7,ea0cdc12,3355b542,1,0,1,0,
South Africa,77,94,2,3355b542,ea0cdc12,2e8994e7,1,0,1,0,
South Africa,78,95,2,2e8994e7,ea0cdc12,3355b542,1,0,1,0,
South Africa,79,95,2,3355b542,ea0cdc12,2e8994e7,0,0,0,0,
South Africa,80,96,2,3355b542,ea0cdc12,2e8994e7,1,0,1,0,
South Africa,81,100,2,2e8994e7,ea0cdc12,3355b542,4,0,4,0,
South Africa,82,101,2,3355b542,4c4fa80b,2e8994e7,1,0,1,0,
South Africa,83,101,2,2e8994e7,4c4fa80b,3355b542,0,0,0,0,
South Africa,84,102,2,2e8994e7,4c4fa80b,3355b542,1,0,1,0,
South Africa,85,102,2,3355b542,4c4fa80b,2e8994e7,0,0,0,0,
South Africa,86,103,2,3355b542,4c4fa80b,2e8994e7,0,1,1,0,
South Africa,87,103,2,3355b542,4c4fa80b,2e8994e7,0,0,0,0,
South Africa,88,103,2,3355b542,4c4fa80b,2e8994e7,0,0,0,0,
South Africa,89,104,2,2e8994e7,2f28dc94,3355b542,1,0,1,0,
South Africa,90,105,2,3355b542,2f28dc94,2e8994e7,1,0,1,0,
