batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Windward Islands,1,1,0,4dae1243,cc3884f9,816af623,0,1,1,0,
Windward Islands,2,1,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,3,5,0,4dae1243,cc3884f9,816af623,4,0,4,0,
Windward Islands,4,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,5,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,6,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,7,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,8,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,9,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,10,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,11,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,12,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,13,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,14,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,15,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,16,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,17,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,18,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,19,5,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,20,5,0,816af623,b06ed525,4dae1243,0,0,0,0,
Windward Islands,21,6,0,816af623,b06ed525,4dae1243,1,0,1,0,
Windward Islands,22,6,0,4dae1243,b06ed525,816af623,0,0,0,0,
Windward Islands,23,6,0,4dae1243,b06ed525,816af623,0,0,0,0,
Windward Islands,24,6,0,4dae1243,b06ed525,816af623,0,0,0,0,
Windward Islands,25,7,0,4dae1243,b06ed525,816af623,1,0,1,0,
Windward Islands,26,7,0,4dae1243,cc3884f9,816af623,0,0,0,0,
Windward Islands,27,8,0,4dae1243,cc3884f9,816af623,1,0,1,0,
Windward Islands,28,8,0,816af623,cc3884f9,4dae1243,0,0,0,0,
Windward Islands,29,8,0,816af623,cc3884f9,4dae1243,0,0,0,0,
Windward Islands,30,9,0,816af623,cc3884f9,4dae1243,1,0,1,0,
Windward Islands,31,10,0,4dae1243,cc3884f9,816af623,1,0,1,0,
Windward Islands,32,10,0,4dae1243,b06ed525,816af623,0,0,0,0,
Windward Islands,33,10,1,4dae1243,b06ed525,816af623,0,0,0,1,caught
Windward Islands,34,14,1,42d9dd09,b06ed525,816af623,4,0,4,0,
Windward Islands,35,14,1,42d9dd09,b06ed525,816af623,0,0,0,0,
Windward Islands,36,14,1,42d9dd09,b06ed525,816af623,0,0,0,0,
Windward Islands,37,16,1,42d9dd09,b06ed525,816af623,2,0,2,0,
Windward Islands,38,16,1,816af623,6900060d,42d9dd09,0,0,0,0,
Windward Islands,39,17,1,816af623,6900060d,42d9dd09,0,1,1,0,
Windward Islands,40,17,1,816af623,6900060d,42d9dd09,0,0,0,0,
Windward Islands,41,18,1,816af623,6900060d,42d9dd09,1,0,1,0,
Windward Islands,42,19,1,42d9dd09,6900060d,816af623,1,0,1,0,
Windward Islands,43,20,1,816af623,6900060d,42d9dd09,0,1,1,0,
Windward Islands,44,20,1,816af623,6900060d,42d9dd09,0,0,0,0,
Windward Islands,45,20,1,816af623,6900060d,42d9dd09,0,0,0,0,
Windward Islands,46,20,1,42d9dd09,6bebf334,816af623,0,0,0,0,
Windward Islands,47,20,1,42d9dd09,6bebf334,816af623,0,0,0,0,
Windward Islands,48,20,1,42d9dd09,6bebf334,816af623,0,0,0,0,
