batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Bahrain,1,0,0,7b729851,bbab35a3,db95ddeb,0,0,0,0,
Bahrain,2,1,0,7b729851,bbab35a3,db95ddeb,1,0,1,0,
Bahrain,3,1,0,db95ddeb,bbab35a3,7b729851,0,0,0,0,
Bahrain,4,7,0,db95ddeb,bbab35a3,7b729851,6,0,6,0,
Bahrain,5,8,0,db95ddeb,bbab35a3,7b729851,1,0,1,0,
Bahrain,6,9,0,7b729851,bbab35a3,db95ddeb,1,0,1,0,
Bahrain,7,9,0,7b729851,91056862,db95ddeb,0,0,0,0,
Bahrain,8,9,1,7b729851,91056862,db95ddeb,0,0,0,1,bowled
Bahrain,9,10,1,4db71b2e,91056862,db95ddeb,1,0,1,0,
Bahrain,10,10,1,db95ddeb,91056862,4db71b2e,0,0,0,0,
Bahrain,11,14,1,db95ddeb,91056862,4db71b2e,4,0,4,0,
Bahrain,12,18,1,db95ddeb,91056862,4db71b2e,4,0,4,0,
Bahrain,13,22,1,4db71b2e,bbab35a3,db95ddeb,4,0,4,0,
Bahrain,14,22,1,4db71b2e,bbab35a3,db95ddeb,0,0,0,0,
Bahrain,15,23,1,4db71b2e,bbab35a3,db95ddeb,1,0,1,0,
Bahrain,16,23,1,db95ddeb,bbab35a3,4db71b2e,0,0,0,0,
Bahrain,17,29,1,db95ddeb,bbab35a3,4db71b2e,6,0,6,0,
Bahrain,18,29,1,db95ddeb,bbab35a3,4db71b2e,0,0,0,0,
Bahrain,19,30,1,4db71b2e,91056862,db95ddeb,1,0,1,0,
Bahrain,20,31,1,db95ddeb,91056862,4db71b2e,1,0,1,0,
Bahrain,21,35,1,4db71b2e,91056862,db95ddeb,4,0,4,0,
Bahrain,22,35,1,4db71b2e,91056862,db95ddeb,0,0,0,0,
Bahrain,23,36,1,4db71b2e,91056862,db95ddeb,1,0,1,0,
Bahrain,24,37,1,db95ddeb,91056862,4db71b2e,1,0,1,0,
Bahrain,25,37,1,db95ddeb,34e36b65,4db71b2e,0,0,0,0,
Bahrain,26,37,1,db95ddeb,34e36b65,4db71b2e,0,0,0,0,
Bahrain,27,38,1,db95ddeb,34e36b65,4db71b2e,0,1,1,0,
Bahrain,28,38,1,4db71b2e,34e36b65,db95ddeb,0,0,0,0,
Bahrain,29,39,1,4db71b2e,34e36b65,db95ddeb,1,0,1,0,
Bahrain,30,39,1,db95ddeb,34e36b65,4db71b2e,0,0,0,0,
Bahrain,31,39,1,4db71b2e,0848ac5f,db95ddeb,0,0,0,0,
Bahrain,32,39,1,4db71b2e,0848ac5f,db95ddeb,0,0,0,0,
Bahrain,33,39,1,4db71b2e,0848ac5f,db95ddeb,0,0,0,0,
Bahrain,34,43,1,4db71b2e,0848ac5f,db95ddeb,4,0,4,0,
Bahrain,35,44,1,4db71b2e,0848ac5f,db95ddeb,1,0,1,0,
Bahrain,36,44,1,db95ddeb,0848ac5f,4db71b2e,0,0,0,0,
Bahrain,37,45,1,4db71b2e,9238dd92,db95ddeb,1,0,1,0,
Bahrain,38,45,1,db95ddeb,9238dd92,4db71b2e,0,0,0,0,
Bahrain,39,46,1,db95ddeb,9238dd92,4db71b2e,1,0,1,0,
Bahrain,40,47,1,4db71b2e,9238dd92,db95ddeb,1,0,1,0,
Bahrain,41,47,1,db95ddeb,9238dd92,4db71b2e,0,0,0,0,
Bahrain,42,48,1,db95ddeb,9238dd92,4db71b2e,1,0,1,0,
Bahrain,43,50,1,db95ddeb,0848ac5f,4db71b2e,2,0,2,0,
Bahrain,44,51,1,db95ddeb,0848ac5f,4db71b2e,1,0,1,0,
Bahrain,45,52,1,4db71b2e,0848ac5f,db95ddeb,1,0,1,0,
Bahrain,46,52,1,db95ddeb,0848ac5f,4db71b2e,0,0,0,0,
Bahrain,47,53,1,db95ddeb,0848ac5f,4db71b2e,1,0,1,0,
Bahrain,48,54,1,4db71b2e,0848ac5f,db95ddeb,1,0,1,0,
Bahrain,49,55,1,4db71b2e,9238dd92,db95ddeb,1,0,1,0,
Bahrain,50,56,1,db95ddeb,9238dd92,4db71b2e,0,1,1,0,
Bahrain,51,56,1,4db71b2e,9238dd92,db95ddeb,0,0,0,0,
Bahrain,52,60,1,4db71b2e,9238dd92,db95ddeb,4,0,4,0,
Bahrain,53,60,1,4db71b2e,9238dd92,db95ddeb,0,0,0,0,
Bahrain,54,61,1,4db71b2e,9238dd92,db95ddeb,1,0,1,0,
Bahrain,55,62,1,4db71b2e,0848ac5f,db95ddeb,1,0,1,0,
Bahrain,56,62,1,db95ddeb,0848ac5f,4db71b2e,0,0,0,0,
Bahrain,57,62,1,db95ddeb,0848ac5f,4db71b2e,0,0,0,0,
Bahrain,58,64,1,db95ddeb,0848ac5f,4db71b2e,2,0,2,0,
Bahrain,59,65,1,db95ddeb,0848ac5f,4db71b2e,1,0,1,0,
Bahrain,60,66,1,4db71b2e,0848ac5f,db95ddeb,1,0,1,0,
