batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
New Zealand,1,0,0,2be41edb,462411b3,af2c687b,0,0,0,0,
New Zealand,2,4,0,2be41edb,462411b3,af2c687b,4,0,4,0,
New Zealand,3,5,0,2be41edb,462411b3,af2c687b,1,0,1,0,
New Zealand,4,6,0,af2c687b,462411b3,2be41edb,0,1,1,0,
New Zealand,5,6,0,af2c687b,462411b3,2be41edb,0,0,0,0,
New Zealand,6,7,0,af2c687b,462411b3,2be41edb,1,0,1,0,
New Zealand,7,7,0,2be41edb,462411b3,af2c687b,0,0,0,0,
New Zealand,8,8,0,af2c687b,1abb78f8,2be41edb,1,0,1,0,
New Zealand,9,12,0,2be41edb,1abb78f8,af2c687b,4,0,4,0,
New Zealand,10,13,0,2be41edb,1abb78f8,af2c687b,1,0,1,0,
New Zealand,11,13,0,af2c687b,1abb78f8,2be41edb,0,0,0,0,
New Zealand,12,13,0,af2c687b,1abb78f8,2be41edb,0,0,0,0,
New Zealand,13,19,0,af2c687b,1abb78f8,2be41edb,6,0,6,0,
New Zealand,14,19,0,2be41edb,8cf9814c,af2c687b,0,0,0,0,
New Zealand,15,20,0,2be41edb,8cf9814c,af2c687b,0,1,1,0,
New Zealand,16,20,0,af2c687b,8cf9814c,2be41edb,0,0,0,0,
New Zealand,17,21,0,af2c687b,8cf9814c,2be41edb,0,1,1,0,
New Zealand,18,25,0,af2c687b,8cf9814c,2be41edb,4,0,4,0,
New Zealand,19,25,0,af2c687b,8cf9814c,2be41edb,0,0,0,0,
New Zealand,20,26,0,af2c687b,8cf9814c,2be41edb,1,0,1,0,
New Zealand,21,28,0,af2c687b,1abb78f8,2be41edb,2,0,2,0,
New Zealand,22,30,0,af2c687b,1abb78f8,2be41edb,2,0,2,0,
New Zealand,23,34,0,af2c687b,1abb78f8,2be41edb,4,0,4,0,
New Zealand,24,40,0,af2c687b,1abb78f8,2be41edb,6,0,6,0,
New Zealand,25,40,0,af2c687b,1abb78f8,2be41edb,0,0,0,0,
New Zealand,26,44,0,af2c687b,1abb78f8,2be41edb,4,0,4,0,
New Zealand,27,48,0,2be41edb,462411b3,af2c687b,4,0,4,0,
New Zealand,28,49,0,2be41edb,462411b3,af2c687b,0,1,1,0,
New Zealand,29,49,0,2be41edb,462411b3,af2c687b,0,0,0,0,
New Zealand,30,50,0,2be41edb,462411b3,af2c687b,1,0,1,0,
New Zealand,31,50,0,af2c687b,462411b3,2be41edb,0,0,0,0,
New Zealand,32,50,0,af2c687b,462411b3,2be41edb,0,0,0,0,
New Zealand,33,52,0,af2c687b,462411b3,2be41edb,2,0,2,0,
New Zealand,34,56,0,2be41edb,8cf9814c,af2c687b,4,0,4,0,
New Zealand,35,57,0,2be41edb,8cf9814c,af2c687b,1,0,1,0,
New Zealand,36,57,0,af2c687b,8cf9814c,2be41edb,0,0,0,0,
New Zealand,37,58,0,af2c687b,8cf9814c,2be41edb,0,1,1,0,
New Zealand,38,59,0,af2c687b,8cf9814c,2be41edb,1,0,1,0,
New Zealand,39,60,0,2be41edb,8cf9814c,af2c687b,0,1,1,0,
New Zealand,40,62,0,2be41edb,8cf9814c,af2c687b,2,0,2,0,
New Zealand,41,68,0,2be41edb,8cf9814c,af2c687b,6,0,6,0,
New Zealand,42,69,0,af2c687b,57ee1fde,2be41edb,1,0,1,0,
New Zealand,43,70,0,2be41edb,57ee1fde,af2c687b,1,0,1,0,
New Zealand,44,72,0,af2c687b,57ee1fde,2be41edb,2,0,2,0,
New Zealand,45,72,0,af2c687b,57ee1fde,2be41edb,0,0,0,0,
New Zealand,46,73,0,af2c687b,57ee1fde,2be41edb,1,0,1,0,
New Zealand,47,73,0,2be41edb,57ee1fde,af2c687b,0,0,0,0,
New Zealand,48,77,0,af2c687b,a4e37e47,2be41edb,4,0,4,0,
New Zealand,49,78,0,af2c687b,a4e37e47,2be41edb,1,0,1,0,
New Zealand,50,79,0,2be41edb,a4e37e47,af2c687b,1,0,1,0,
New Zealand,51,80,0,af2c687b,a4e37e47,2be41edb,1,0,1,0,
New Zealand,52,80,1,2be41edb,a4e37e47,af2c687b,0,0,0,1,caught
New Zealand,53,81,1,af2c687b,a4e37e47,d027ba9f,1,0,1,0,
New Zealand,54,82,1,af2c687b,57ee1fde,d027ba9f,1,0,1,0,
New Zealand,55,82,1,d027ba9f,57ee1fde,af2c687b,0,0,0,0,
New Zealand,56,82,1,d027ba9f,57ee1fde,af2c687b,0,0,0,0,
New Zealand,57,82,1,d027ba9f,57ee1fde,af2c687b,0,0,0,0,
New Zealand,58,83,1,d027ba9f,57ee1fde,af2c687b,1,0,1,0,
New Zealand,59,84,1,af2c687b,57ee1fde,d027ba9f,1,0,1,0,
New Zealand,60,84,1,af2c687b,a4e37e47,d027ba9f,0,0,0,0,
New Zealand,61,84,1,af2c687b,a4e37e47,d027ba9f,0,0,0,0,
New Zealand,62,84,1,af2c687b,a4e37e47,d027ba9f,0,0,0,0,
New Zealand,63,85,1,af2c687b,a4e37e47,d027ba9f,1,0,1,0,
New Zealand,64,85,1,d027ba9f,a4e37e47,af2c687b,0,0,0,0,
New Zealand,65,91,1,d027ba9f,a4e37e47,af2c687b,6,0,6,0,
New Zealand,66,95,1,af2c687b,57ee1fde,d027ba9f,4,0,4,0,
New Zealand,67,95,1,af2c687b,57ee1fde,d027ba9f,0,0,0,0,
