batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Leeward Islands,1,0,0,0ab90734,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,2,0,0,0ab90734,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,3,0,1,0ab90734,a2632c7c,d871bec5,0,0,0,1,bowled
Leeward Islands,4,0,1,dafe6397,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,5,0,1,dafe6397,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,6,0,1,dafe6397,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,7,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,8,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,9,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,10,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,11,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,12,0,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,13,1,1,dafe6397,a2632c7c,d871bec5,0,1,1,0,
Leeward Islands,14,1,1,dafe6397,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,15,2,1,dafe6397,a2632c7c,d871bec5,1,0,1,0,
Leeward Islands,16,2,1,d871bec5,a2632c7c,dafe6397,0,0,0,0,
Leeward Islands,17,3,1,d871bec5,a2632c7c,dafe6397,1,0,1,0,
Leeward Islands,18,3,1,dafe6397,a2632c7c,d871bec5,0,0,0,0,
Leeward Islands,19,3,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,20,3,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,21,3,1,d871bec5,5fab5186,dafe6397,0,0,0,0,
Leeward Islands,22,4,1,d871bec5,5fab5186,dafe6397,1,0,1,0,
Leeward Islands,23,8,1,dafe6397,5fab5186,d871bec5,4,0,4,0,
Leeward Islands,24,8,1,dafe6397,5fab5186,d871bec5,0,0,0,0,
Leeward Islands,25,8,1,d871bec5,83848df7,dafe6397,0,0,0,0,
Leeward Islands,26,8,1,d871bec5,83848df7,dafe6397,0,0,0,0,
Leeward Islands,27,8,1,d871bec5,83848df7,dafe6397,0,0,0,0,
Leeward Islands,28,9,1,d871bec5,83848df7,dafe6397,0,1,1,0,
Leeward Islands,29,10,1,d871bec5,83848df7,dafe6397,0,1,1,0,
Leeward Islands,30,10,1,d871bec5,83848df7,dafe6397,0,0,0,0,
Leeward Islands,31,10,2,d871bec5,83848df7,dafe6397,0,0,0,1,run out
Leeward Islands,32,10,2,dafe6397,83848df7,3faa312e,0,0,0,0,
Leeward Islands,33,10,2,3faa312e,d6164dc0,dafe6397,0,0,0,0,
Leeward Islands,34,10,2,3faa312e,d6164dc0,dafe6397,0,0,0,0,
Leeward Islands,35,10,2,3faa312e,d6164dc0,dafe6397,0,0,0,0,
Leeward Islands,36,11,2,3faa312e,d6164dc0,dafe6397,1,0,1,0,
Leeward Islands,37,12,2,dafe6397,d6164dc0,3faa312e,1,0,1,0,
