batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Jamaica,1,0,0,1d39dc61,a2632c7c,406de451,0,0,0,0,
Jamaica,2,0,0,1d39dc61,a2632c7c,406de451,0,0,0,0,
Jamaica,3,4,0,1d39dc61,a2632c7c,406de451,4,0,4,0,
Jamaica,4,4,0,1d39dc61,a2632c7c,406de451,0,0,0,0,
Jamaica,5,4,0,1d39dc61,a2632c7c,406de451,0,0,0,0,
Jamaica,6,8,0,1d39dc61,a2632c7c,406de451,4,0,4,0,
Jamaica,7,9,0,406de451,5fab5186,1d39dc61,1,0,1,0,
Jamaica,8,9,0,1d39dc61,5fab5186,406de451,0,0,0,0,
Jamaica,9,9,0,1d39dc61,5fab5186,406de451,0,0,0,0,
Jamaica,10,9,0,1d39dc61,5fab5186,406de451,0,0,0,0,
Jamaica,11,9,0,1d39dc61,5fab5186,406de451,0,0,0,0,
Jamaica,12,10,0,1d39dc61,5fab5186,406de451,1,0,1,0,
Jamaica,13,10,1,1d39dc61,a2632c7c,406de451,0,0,0,1,lbw
Jamaica,14,10,1,92cf79a8,a2632c7c,406de451,0,0,0,0,
Jamaica,15,10,1,92cf79a8,a2632c7c,406de451,0,0,0,0,
Jamaica,16,10,1,92cf79a8,a2632c7c,406de451,0,0,0,0,
Jamaica,17,10,1,92cf79a8,a2632c7c,406de451,0,0,0,0,
Jamaica,18,12,1,92cf79a8,a2632c7c,406de451,2,0,2,0,
Jamaica,19,14,1,406de451,5fab5186,92cf79a8,2,0,2,0,
Jamaica,20,14,1,406de451,5fab5186,92cf79a8,0,0,0,0,
Jamaica,21,14,1,406de451,5fab5186,92cf79a8,0,0,0,0,
Jamaica,22,14,1,406de451,5fab5186,92cf79a8,0,0,0,0,
Jamaica,23,15,1,406de451,5fab5186,92cf79a8,1,0,1,0,
Jamaica,24,19,1,92cf79a8,5fab5186,406de451,4,0,4,0,
