batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Canterbury,1,0,1,45df0e72,782fb776,b42d5053,0,0,0,1,caught and bowled
Canterbury,2,5,1,dfb51f40,782fb776,b42d5053,0,5,5,0,
Canterbury,3,6,1,dfb51f40,782fb776,b42d5053,0,1,1,0,
Canterbury,4,7,1,dfb51f40,782fb776,b42d5053,1,0,1,0,
Canterbury,5,7,1,b42d5053,782fb776,dfb51f40,0,0,0,0,
Canterbury,6,8,1,b42d5053,782fb776,dfb51f40,0,1,1,0,
Canterbury,7,9,1,b42d5053,782fb776,dfb51f40,1,0,1,0,
Canterbury,8,11,1,dfb51f40,782fb776,b42d5053,2,0,2,0,
Canterbury,9,11,1,dfb51f40,782fb776,b42d5053,0,0,0,0,
Canterbury,10,12,1,b42d5053,05b1aef8,dfb51f40,0,1,1,0,
Canterbury,11,13,1,b42d5053,05b1aef8,dfb51f40,0,1,1,0,
Canterbury,12,13,1,b42d5053,05b1aef8,dfb51f40,0,0,0,0,
Canterbury,13,14,1,b42d5053,05b1aef8,dfb51f40,1,0,1,0,
Canterbury,14,14,1,dfb51f40,05b1aef8,b42d5053,0,0,0,0,
Canterbury,15,14,2,dfb51f40,05b1aef8,b42d5053,0,0,0,1,lbw
Canterbury,16,14,2,d285acaf,05b1aef8,b42d5053,0,0,0,0,
Canterbury,17,14,2,d285acaf,05b1aef8,b42d5053,0,0,0,0,
Canterbury,18,14,2,b42d5053,782fb776,d285acaf,0,0,0,0,
Canterbury,19,15,2,b42d5053,782fb776,d285acaf,1,0,1,0,
Canterbury,20,17,2,d285acaf,782fb776,b42d5053,2,0,2,0,
Canterbury,21,17,2,d285acaf,782fb776,b42d5053,0,0,0,0,
Canterbury,22,17,2,d285acaf,782fb776,b42d5053,0,0,0,0,
Canterbury,23,21,2,d285acaf,782fb776,b42d5053,4,0,4,0,
Canterbury,24,21,2,b42d5053,05b1aef8,d285acaf,0,0,0,0,
Canterbury,25,22,2,b42d5053,05b1aef8,d285acaf,1,0,1,0,
Canterbury,26,22,2,d285acaf,05b1aef8,b42d5053,0,0,0,0,
Canterbury,27,22,2,d285acaf,05b1aef8,b42d5053,0,0,0,0,
Canterbury,28,22,2,d285acaf,05b1aef8,b42d5053,0,0,0,0,
Canterbury,29,26,2,d285acaf,05b1aef8,b42d5053,4,0,4,0,
Canterbury,30,27,2,b42d5053,f8e48647,d285acaf,1,0,1,0,
Canterbury,31,31,2,d285acaf,f8e48647,b42d5053,4,0,4,0,
Canterbury,32,32,2,d285acaf,f8e48647,b42d5053,1,0,1,0,
Canterbury,33,32,2,b42d5053,f8e48647,d285acaf,0,0,0,0,
Canterbury,34,33,2,b42d5053,f8e48647,d285acaf,1,0,1,0,
Canterbury,35,33,2,d285acaf,f8e48647,b42d5053,0,0,0,0,
Canterbury,36,33,3,b42d5053,236c8ffb,d285acaf,0,0,0,1,caught
Canterbury,37,34,3,4af9f5d4,236c8ffb,d285acaf,0,1,1,0,
Canterbury,38,34,3,4af9f5d4,236c8ffb,d285acaf,0,0,0,0,
Canterbury,39,34,3,4af9f5d4,236c8ffb,d285acaf,0,0,0,0,
Canterbury,40,35,3,4af9f5d4,236c8ffb,d285acaf,1,0,1,0,
Canterbury,41,37,3,d285acaf,236c8ffb,4af9f5d4,2,0,2,0,
Canterbury,42,38,3,d285acaf,236c8ffb,4af9f5d4,1,0,1,0,
Canterbury,43,39,3,d285acaf,f8e48647,4af9f5d4,1,0,1,0,
Canterbury,44,40,3,4af9f5d4,f8e48647,d285acaf,0,1,1,0,
Canterbury,45,40,3,4af9f5d4,f8e48647,d285acaf,0,0,0,0,
Canterbury,46,42,3,4af9f5d4,f8e48647,d285acaf,2,0,2,0,
Canterbury,47,43,3,4af9f5d4,f8e48647,d285acaf,1,0,1,0,
Canterbury,48,43,3,d285acaf,f8e48647,4af9f5d4,0,0,0,0,
Canterbury,49,44,3,d285acaf,f8e48647,4af9f5d4,0,1,1,0,
Canterbury,50,44,3,d285acaf,f8e48647,4af9f5d4,0,0,0,0,
Canterbury,51,44,3,4af9f5d4,236c8ffb,d285acaf,0,0,0,0,
Canterbury,52,45,3,4af9f5d4,236c8ffb,d285acaf,1,0,1,0,
Canterbury,53,46,3,d285acaf,236c8ffb,4af9f5d4,1,0,1,0,
Canterbury,54,47,3,4af9f5d4,236c8ffb,d285acaf,1,0,1,0,
Canterbury,55,48,3,d285acaf,236c8ffb,4af9f5d4,1,0,1,0,
Canterbury,56,49,3,4af9f5d4,236c8ffb,d285acaf,1,0,1,0,
