batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Loughborough Lightning,1,0,0,287ed3a0,92cf79a8,8c5775f3,0,0,0,0,
Loughborough Lightning,2,5,0,287ed3a0,92cf79a8,8c5775f3,0,5,5,0,
Loughborough Lightning,3,9,0,287ed3a0,92cf79a8,8c5775f3,4,0,4,0,
Loughborough Lightning,4,9,0,287ed3a0,92cf79a8,8c5775f3,0,0,0,0,
Loughborough Lightning,5,9,1,287ed3a0,92cf79a8,8c5775f3,0,0,0,1,stumped
Loughborough Lightning,6,9,1,de69af96,92cf79a8,8c5775f3,0,0,0,0,
Loughborough Lightning,7,9,1,de69af96,92cf79a8,8c5775f3,0,0,0,0,
Loughborough Lightning,8,10,1,8c5775f3,2479daa6,de69af96,0,1,1,0,
Loughborough Lightning,9,10,1,8c5775f3,2479daa6,de69af96,0,0,0,0,
Loughborough Lightning,10,14,1,8c5775f3,2479daa6,de69af96,4,0,4,0,
Loughborough Lightning,11,14,1,8c5775f3,2479daa6,de69af96,0,0,0,0,
Loughborough Lightning,12,18,1,8c5775f3,2479daa6,de69af96,4,0,4,0,
Loughborough Lightning,13,22,1,8c5775f3,2479daa6,de69af96,4,0,4,0,
Loughborough Lightning,14,22,1,8c5775f3,2479daa6,de69af96,0,0,0,0,
Loughborough Lightning,15,22,1,de69af96,32497ecd,8c5775f3,0,0,0,0,
Loughborough Lightning,16,22,1,de69af96,32497ecd,8c5775f3,0,0,0,0,
Loughborough Lightning,17,22,1,de69af96,32497ecd,8c5775f3,0,0,0,0,
Loughborough Lightning,18,22,1,de69af96,32497ecd,8c5775f3,0,0,0,0,
Loughborough Lightning,19,23,1,de69af96,32497ecd,8c5775f3,1,0,1,0,
Loughborough Lightning,20,23,1,8c5775f3,32497ecd,de69af96,0,0,0,0,
Loughborough Lightning,21,24,1,de69af96,4ba0289e,8c5775f3,0,1,1,0,
Loughborough Lightning,22,24,1,de69af96,4ba0289e,8c5775f3,0,0,0,0,
Loughborough Lightning,23,24,2,de69af96,4ba0289e,8c5775f3,0,0,0,1,caught
Loughborough Lightning,24,24,2,8c5775f3,4ba0289e,be150fc8,0,0,0,0,
Loughborough Lightning,25,26,2,8c5775f3,4ba0289e,be150fc8,2,0,2,0,
Loughborough Lightning,26,26,2,8c5775f3,4ba0289e,be150fc8,0,0,0,0,
Loughborough Lightning,27,26,2,8c5775f3,4ba0289e,be150fc8,0,0,0,0,
Loughborough Lightning,28,26,2,be150fc8,32497ecd,8c5775f3,0,0,0,0,
Loughborough Lightning,29,27,2,be150fc8,32497ecd,8c5775f3,1,0,1,0,
Loughborough Lightning,30,27,2,8c5775f3,32497ecd,be150fc8,0,0,0,0,
Loughborough Lightning,31,27,2,8c5775f3,32497ecd,be150fc8,0,0,0,0,
Loughborough Lightning,32,31,2,8c5775f3,32497ecd,be150fc8,4,0,4,0,
Loughborough Lightning,33,31,3,8c5775f3,32497ecd,be150fc8,0,0,0,1,bowled
Loughborough Lightning,34,31,3,be150fc8,4ba0289e,b05e45e4,0,0,0,0,
Loughborough Lightning,35,31,3,be150fc8,4ba0289e,b05e45e4,0,0,0,0,
Loughborough Lightning,36,31,3,be150fc8,4ba0289e,b05e45e4,0,0,0,0,
Loughborough Lightning,37,32,3,be150fc8,4ba0289e,b05e45e4,1,0,1,0,
Loughborough Lightning,38,32,3,b05e45e4,4ba0289e,be150fc8,0,0,0,0,
Loughborough Lightning,39,33,3,b05e45e4,4ba0289e,be150fc8,1,0,1,0,
Loughborough Lightning,40,34,3,b05e45e4,6e8b586a,be150fc8,0,1,1,0,
Loughborough Lightning,41,35,3,b05e45e4,6e8b586a,be150fc8,1,0,1,0,
Loughborough Lightning,42,39,3,be150fc8,6e8b586a,b05e45e4,4,0,4,0,
Loughborough Lightning,43,39,3,be150fc8,6e8b586a,b05e45e4,0,0,0,0,
Loughborough Lightning,44,40,3,be150fc8,6e8b586a,b05e45e4,0,1,1,0,
Loughborough Lightning,45,40,3,b05e45e4,6e8b586a,be150fc8,0,0,0,0,
Loughborough Lightning,46,41,3,b05e45e4,6e8b586a,be150fc8,1,0,1,0,
Loughborough Lightning,47,42,3,b05e45e4,8d742853,be150fc8,1,0,1,0,
Loughborough Lightning,48,44,3,be150fc8,8d742853,b05e45e4,2,0,2,0,
Loughborough Lightning,49,44,3,be150fc8,8d742853,b05e45e4,0,0,0,0,
Loughborough Lightning,50,45,3,be150fc8,8d742853,b05e45e4,1,0,1,0,
Loughborough Lightning,51,45,3,b05e45e4,8d742853,be150fc8,0,0,0,0,
Loughborough Lightning,52,46,3,b05e45e4,8d742853,be150fc8,1,0,1,0,
Loughborough Lightning,53,46,3,b05e45e4,92cf79a8,be150fc8,0,0,0,0,
Loughborough Lightning,54,47,3,b05e45e4,92cf79a8,be150fc8,1,0,1,0,
Loughborough Lightning,55,47,3,be150fc8,92cf79a8,b05e45e4,0,0,0,0,
Loughborough Lightning,56,48,3,be150fc8,92cf79a8,b05e45e4,1,0,1,0,
Loughborough Lightning,57,52,3,b05e45e4,92cf79a8,be150fc8,4,0,4,0,
Loughborough Lightning,58,53,3,b05e45e4,92cf79a8,be150fc8,1,0,1,0,
Loughborough Lightning,59,57,3,b05e45e4,8d742853,be150fc8,4,0,4,0,
Loughborough Lightning,60,57,3,b05e45e4,8d742853,be150fc8,0,0,0,0,
Loughborough Lightning,61,61,3,b05e45e4,8d742853,be150fc8,4,0,4,0,
Loughborough Lightning,62,62,3,b05e45e4,8d742853,be150fc8,1,0,1,0,
Loughborough Lightning,63,62,3,be150fc8,8d742853,b05e45e4,0,0,0,0,
Loughborough Lightning,64,63,3,be150fc8,8d742853,b05e45e4,1,0,1,0,
Loughborough Lightning,65,64,3,be150fc8,6e8b586a,b05e45e4,1,0,1,0,
Loughborough Lightning,66,66,3,b05e45e4,6e8b586a,be150fc8,2,0,2,0,
Loughborough Lightning,67,70,3,b05e45e4,6e8b586a,be150fc8,4,0,4,0,
Loughborough Lightning,68,71,3,b05e45e4,6e8b586a,be150fc8,1,0,1,0,
Loughborough Lightning,69,72,3,be150fc8,6e8b586a,b05e45e4,1,0,1,0,
Loughborough Lightning,70,73,3,b05e45e4,6e8b586a,be150fc8,1,0,1,0,
Loughborough Lightning,71,74,3,b05e45e4,92cf79a8,be150fc8,1,0,1,0,
Loughborough Lightning,72,74,3,be150fc8,92cf79a8,b05e45e4,0,0,0,0,
Loughborough Lightning,73,78,3,be150fc8,92cf79a8,b05e45e4,4,0,4,0,
Loughborough Lightning,74,79,3,be150fc8,92cf79a8,b05e45e4,1,0,1,0,
Loughborough Lightning,75,80,3,b05e45e4,92cf79a8,be150fc8,1,0,1,0,
Loughborough Lightning,76,84,3,be150fc8,92cf79a8,b05e45e4,4,0,4,0,
Loughborough Lightning,77,88,3,b05e45e4,2479daa6,be150fc8,4,0,4,0,
Loughborough Lightning,78,89,3,b05e45e4,2479daa6,be150fc8,1,0,1,0,
Loughborough Lightning,79,89,3,be150fc8,2479daa6,b05e45e4,0,0,0,0,
Loughborough Lightning,80,89,3,be150fc8,2479daa6,b05e45e4,0,0,0,0,
Loughborough Lightning,81,93,3,be150fc8,2479daa6,b05e45e4,4,0,4,0,
Loughborough Lightning,82,94,3,be150fc8,2479daa6,b05e45e4,1,0,1,0,
Loughborough Lightning,83,95,3,be150fc8,4ba0289e,b05e45e4,1,0,1,0,
Loughborough Lightning,84,96,3,b05e45e4,4ba0289e,be150fc8,0,1,1,0,
Loughborough Lightning,85,97,3,be150fc8,4ba0289e,b05e45e4,1,0,1,0,
Loughborough Lightning,86,98,3,b05e45e4,4ba0289e,be150fc8,1,0,1,0,
Loughborough Lightning,87,99,3,be150fc8,4ba0289e,b05e45e4,1,0,1,0,
Loughborough Lightning,88,103,3,b05e45e4,4ba0289e,be150fc8,4,0,4,0,
Loughborough Lightning,89,105,3,be150fc8,2479daa6,b05e45e4,2,0,2,0,
Loughborough Lightning,90,107,3,be150fc8,2479daa6,b05e45e4,2,0,2,0,
Loughborough Lightning,91,108,3,be150fc8,2479daa6,b05e45e4,1,0,1,0,
Loughborough Lightning,92,110,3,b05e45e4,2479daa6,be150fc8,2,0,2,0,
Loughborough Lightning,93,114,3,b05e45e4,2479daa6,be150fc8,4,0,4,0,
Loughborough Lightning,94,114,4,b05e45e4,2479daa6,be150fc8,0,0,0,1,stumped
Loughborough Lightning,95,115,4,be150fc8,32497ecd,588360ee,1,0,1,0,
Loughborough Lightning,96,119,4,588360ee,32497ecd,be150fc8,4,0,4,0,
Loughborough Lightning,97,120,4,588360ee,32497ecd,be150fc8,1,0,1,0,
Loughborough Lightning,98,120,5,be150fc8,32497ecd,588360ee,0,0,0,1,run out
Loughborough Lightning,99,120,5,c4e8d728,32497ecd,be150fc8,0,0,0,0,
Loughborough Lightning,100,120,5,c4e8d728,32497ecd,be150fc8,0,0,0,0,
Loughborough Lightning,101,124,5,be150fc8,92cf79a8,c4e8d728,4,0,4,0,
Loughborough Lightning,102,128,5,be150fc8,92cf79a8,c4e8d728,4,0,4,0,
Loughborough Lightning,103,128,6,be150fc8,92cf79a8,c4e8d728,0,0,0,1,caught
Loughborough Lightning,104,128,6,971cb321,92cf79a8,c4e8d728,0,0,0,0,
Loughborough Lightning,105,128,6,971cb321,92cf79a8,c4e8d728,0,0,0,0,
