batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Bangladesh,1,1,0,f2670a3d,7298db76,712bbd92,1,0,1,0,
Bangladesh,2,1,0,712bbd92,7298db76,f2670a3d,0,0,0,0,
Bangladesh,3,1,0,712bbd92,7298db76,f2670a3d,0,0,0,0,
Bangladesh,4,2,0,712bbd92,7298db76,f2670a3d,1,0,1,0,
Bangladesh,5,3,0,f2670a3d,7298db76,712bbd92,1,0,1,0,
Bangladesh,6,4,0,712bbd92,7298db76,f2670a3d,1,0,1,0,
Bangladesh,7,4,0,712bbd92,8026ea72,f2670a3d,0,0,0,0,
Bangladesh,8,5,0,712bbd92,8026ea72,f2670a3d,1,0,1,0,
Bangladesh,9,5,0,f2670a3d,8026ea72,712bbd92,0,0,0,0,
Bangladesh,10,9,0,f2670a3d,8026ea72,712bbd92,4,0,4,0,
Bangladesh,11,9,0,f2670a3d,8026ea72,712bbd92,0,0,0,0,
Bangladesh,12,12,0,f2670a3d,8026ea72,712bbd92,3,0,3,0,
Bangladesh,13,12,0,f2670a3d,7298db76,712bbd92,0,0,0,0,
Bangladesh,14,13,0,f2670a3d,7298db76,712bbd92,1,0,1,0,
Bangladesh,15,13,0,712bbd92,7298db76,f2670a3d,0,0,0,0,
Bangladesh,16,15,0,712bbd92,7298db76,f2670a3d,2,0,2,0,
Bangladesh,17,16,0,712bbd92,7298db76,f2670a3d,1,0,1,0,
Bangladesh,18,20,0,f2670a3d,7298db76,712bbd92,4,0,4,0,
Bangladesh,19,21,0,712bbd92,201fef33,f2670a3d,1,0,1,0,
Bangladesh,20,23,0,f2670a3d,201fef33,712bbd92,2,0,2,0,
Bangladesh,21,25,0,f2670a3d,201fef33,712bbd92,2,0,2,0,
Bangladesh,22,29,0,f2670a3d,201fef33,712bbd92,4,0,4,0,
Bangladesh,23,30,0,f2670a3d,201fef33,712bbd92,1,0,1,0,
Bangladesh,24,30,0,712bbd92,201fef33,f2670a3d,0,0,0,0,
Bangladesh,25,34,0,f2670a3d,8026ea72,712bbd92,4,0,4,0,
Bangladesh,26,34,0,f2670a3d,8026ea72,712bbd92,0,0,0,0,
Bangladesh,27,34,0,f2670a3d,8026ea72,712bbd92,0,0,0,0,
Bangladesh,28,36,0,f2670a3d,8026ea72,712bbd92,2,0,2,0,
Bangladesh,29,37,0,f2670a3d,8026ea72,712bbd92,0,1,1,0,
Bangladesh,30,38,0,712bbd92,8026ea72,f2670a3d,1,0,1,0,
Bangladesh,31,38,0,712bbd92,33946d69,f2670a3d,0,0,0,0,
Bangladesh,32,38,0,712bbd92,33946d69,f2670a3d,0,0,0,0,
Bangladesh,33,39,0,712bbd92,33946d69,f2670a3d,1,0,1,0,
Bangladesh,34,41,0,f2670a3d,33946d69,712bbd92,2,0,2,0,
Bangladesh,35,43,0,f2670a3d,33946d69,712bbd92,2,0,2,0,
Bangladesh,36,44,0,f2670a3d,33946d69,712bbd92,0,1,1,0,
Bangladesh,37,44,0,f2670a3d,6c3aef71,712bbd92,0,0,0,0,
Bangladesh,38,44,0,f2670a3d,6c3aef71,712bbd92,0,0,0,0,
Bangladesh,39,46,0,f2670a3d,6c3aef71,712bbd92,1,1,2,0,
Bangladesh,40,46,1,712bbd92,6c3aef71,f2670a3d,0,0,0,1,run out
Bangladesh,41,47,1,3827f6a2,6c3aef71,f2670a3d,1,0,1,0,
Bangladesh,42,48,1,f2670a3d,6c3aef71,3827f6a2,1,0,1,0,
Bangladesh,43,49,1,3827f6a2,6c3aef71,f2670a3d,1,0,1,0,
Bangladesh,44,49,1,3827f6a2,7298db76,f2670a3d,0,0,0,0,
Bangladesh,45,50,1,3827f6a2,7298db76,f2670a3d,0,1,1,0,
Bangladesh,46,50,1,3827f6a2,7298db76,f2670a3d,0,0,0,0,
Bangladesh,47,51,1,3827f6a2,7298db76,f2670a3d,1,0,1,0,
Bangladesh,48,55,1,f2670a3d,7298db76,3827f6a2,4,0,4,0,
Bangladesh,49,55,2,f2670a3d,7298db76,3827f6a2,0,0,0,1,caught
Bangladesh,50,56,2,94de63bf,7298db76,3827f6a2,1,0,1,0,
Bangladesh,51,57,2,94de63bf,201fef33,3827f6a2,1,0,1,0,
Bangladesh,52,57,2,3827f6a2,201fef33,94de63bf,0,0,0,0,
Bangladesh,53,57,2,3827f6a2,201fef33,94de63bf,0,0,0,0,
Bangladesh,54,58,2,3827f6a2,201fef33,94de63bf,1,0,1,0,
Bangladesh,55,58,2,94de63bf,201fef33,3827f6a2,0,0,0,0,
Bangladesh,56,58,2,94de63bf,201fef33,3827f6a2,0,0,0,0,
Bangladesh,57,58,2,3827f6a2,6c3aef71,94de63bf,0,0,0,0,
Bangladesh,58,59,2,3827f6a2,6c3aef71,94de63bf,1,0,1,0,
Bangladesh,59,61,2,94de63bf,6c3aef71,3827f6a2,1,1,2,0,
Bangladesh,60,62,2,3827f6a2,6c3aef71,94de63bf,1,0,1,0,
Bangladesh,61,62,2,94de63bf,6c3aef71,3827f6a2,0,0,0,0,
Bangladesh,62,64,2,94de63bf,6c3aef71,3827f6a2,0,2,2,0,
Bangladesh,63,64,2,3827f6a2,6c3aef71,94de63bf,0,0,0,0,
Bangladesh,64,66,2,3827f6a2,6c3aef71,94de63bf,2,0,2,0,
Bangladesh,65,67,2,94de63bf,8026ea72,3827f6a2,1,0,1,0,
Bangladesh,66,68,2,3827f6a2,8026ea72,94de63bf,1,0,1,0,
Bangladesh,67,68,2,94de63bf,8026ea72,3827f6a2,0,0,0,0,
Bangladesh,68,69,2,94de63bf,8026ea72,3827f6a2,1,0,1,0,
Bangladesh,69,70,2,3827f6a2,8026ea72,94de63bf,0,1,1,0,
Bangladesh,70,71,2,3827f6a2,8026ea72,94de63bf,1,0,1,0,
Bangladesh,71,72,2,94de63bf,8026ea72,3827f6a2,1,0,1,0,
Bangladesh,72,76,2,94de63bf,33946d69,3827f6a2,4,0,4,0,
Bangladesh,73,77,2,94de63bf,33946d69,3827f6a2,1,0,1,0,
Bangladesh,74,78,2,3827f6a2,33946d69,94de63bf,1,0,1,0,
Bangladesh,75,78,2,94de63bf,33946d69,3827f6a2,0,0,0,0,
Bangladesh,76,78,2,94de63bf,33946d69,3827f6a2,0,0,0,0,
Bangladesh,77,79,2,94de63bf,33946d69,3827f6a2,1,0,1,0,
Bangladesh,78,79,2,94de63bf,201fef33,3827f6a2,0,0,0,0,
Bangladesh,79,79,2,94de63bf,201fef33,3827f6a2,0,0,0,0,
Bangladesh,80,80,2,94de63bf,201fef33,3827f6a2,1,0,1,0,
Bangladesh,81,81,2,3827f6a2,201fef33,94de63bf,1,0,1,0,
Bangladesh,82,82,2,94de63bf,201fef33,3827f6a2,1,0,1,0,
Bangladesh,83,83,2,3827f6a2,201fef33,94de63bf,1,0,1,0,
Bangladesh,84,84,2,3827f6a2,33946d69,94de63bf,1,0,1,0,
Bangladesh,85,85,2,94de63bf,33946d69,3827f6a2,1,0,1,0,
Bangladesh,86,85,2,3827f6a2,33946d69,94de63bf,0,0,0,0,
Bangladesh,87,85,3,3827f6a2,33946d69,94de63bf,0,0,0,1,run out
Bangladesh,88,85,4,558cdd64,33946d69,3827f6a2,0,0,0,1,lbw
Bangladesh,89,86,4,ad3940a5,33946d69,3827f6a2,1,0,1,0,
Bangladesh,90,87,4,ad3940a5,6c3aef71,3827f6a2,1,0,1,0,
Bangladesh,91,88,4,3827f6a2,6c3aef71,ad3940a5,1,0,1,0,
Bangladesh,92,88,4,ad3940a5,6c3aef71,3827f6a2,0,0,0,0,
Bangladesh,93,88,4,ad3940a5,6c3aef71,3827f6a2,0,0,0,0,
Bangladesh,94,89,4,ad3940a5,6c3aef71,3827f6a2,1,0,1,0,
Bangladesh,95,89,4,3827f6a2,6c3aef71,ad3940a5,0,0,0,0,
Bangladesh,96,89,4,ad3940a5,201fef33,3827f6a2,0,0,0,0,
Bangladesh,97,90,4,ad3940a5,201fef33,3827f6a2,1,0,1,0,
Bangladesh,98,90,4,3827f6a2,201fef33,ad3940a5,0,0,0,0,
Bangladesh,99,90,4,3827f6a2,201fef33,ad3940a5,0,0,0,0,
Bangladesh,100,91,4,3827f6a2,201fef33,ad3940a5,1,0,1,0,
Bangladesh,101,91,4,ad3940a5,201fef33,3827f6a2,0,0,0,0,
Bangladesh,102,91,4,3827f6a2,7298db76,ad3940a5,0,0,0,0,
Bangladesh,103,93,4,3827f6a2,7298db76,ad3940a5,2,0,2,0,
Bangladesh,104,94,4,3827f6a2,7298db76,ad3940a5,1,0,1,0,
Bangladesh,105,95,4,ad3940a5,7298db76,3827f6a2,1,0,1,0,
Bangladesh,106,96,4,3827f6a2,7298db76,ad3940a5,1,0,1,0,
Bangladesh,107,97,4,ad3940a5,7298db76,3827f6a2,1,0,1,0,
Bangladesh,108,98,4,ad3940a5,33946d69,3827f6a2,1,0,1,0,
Bangladesh,109,99,4,3827f6a2,33946d69,ad3940a5,1,0,1,0,
Bangladesh,110,100,4,ad3940a5,33946d69,3827f6a2,0,1,1,0,
Bangladesh,111,101,4,ad3940a5,33946d69,3827f6a2,1,0,1,0,
Bangladesh,112,105,4,3827f6a2,33946d69,ad3940a5,4,0,4,0,
Bangladesh,113,106,4,3827f6a2,33946d69,ad3940a5,1,0,1,0,
Bangladesh,114,106,4,ad3940a5,33946d69,3827f6a2,0,0,0,0,
Bangladesh,115,106,4,3827f6a2,6c3aef71,ad3940a5,0,0,0,0,
Bangladesh,116,108,4,3827f6a2,6c3aef71,ad3940a5,2,0,2,0,
Bangladesh,117,108,5,3827f6a2,6c3aef71,ad3940a5,0,0,0,1,lbw
Bangladesh,118,108,5,36d2face,6c3aef71,ad3940a5,0,0,0,0,
Bangladesh,119,108,6,36d2face,6c3aef71,ad3940a5,0,0,0,1,bowled
Bangladesh,120,112,6,aaf037b1,6c3aef71,ad3940a5,4,0,4,0,
Bangladesh,121,112,7,ad3940a5,8026ea72,aaf037b1,0,0,0,1,caught
Bangladesh,122,112,7,66078174,8026ea72,aaf037b1,0,0,0,0,
Bangladesh,123,113,7,66078174,8026ea72,aaf037b1,1,0,1,0,
Bangladesh,124,115,7,aaf037b1,8026ea72,66078174,2,0,2,0,
Bangladesh,125,116,7,aaf037b1,8026ea72,66078174,1,0,1,0,
Bangladesh,126,117,8,66078174,8026ea72,aaf037b1,1,0,1,1,run out
India,1,0,0,5d2eda89,a50797a4,d8f59089,0,0,0,0,
India,2,1,0,5d2eda89,a50797a4,d8f59089,1,0,1,0,
India,3,1,0,d8f59089,a50797a4,5d2eda89,0,0,0,0,
India,4,1,0,d8f59089,a50797a4,5d2eda89,0,0,0,0,
India,5,2,0,d8f59089,a50797a4,5d2eda89,1,0,1,0,
India,6,6,0,5d2eda89,a50797a4,d8f59089,4,0,4,0,
India,7,8,0,d8f59089,7b51bfa4,5d2eda89,2,0,2,0,
India,8,8,0,d8f59089,7b51bfa4,5d2eda89,0,0,0,0,
India,9,9,0,d8f59089,7b51bfa4,5d2eda89,1,0,1,0,
India,10,10,0,5d2eda89,7b51bfa4,d8f59089,1,0,1,0,
India,11,14,0,d8f59089,7b51bfa4,5d2eda89,4,0,4,0,
India,12,15,0,d8f59089,7b51bfa4,5d2eda89,1,0,1,0,
India,13,17,0,d8f59089,a50797a4,5d2eda89,2,0,2,0,
India,14,17,0,d8f59089,a50797a4,5d2eda89,0,0,0,0,
India,15,21,0,d8f59089,a50797a4,5d2eda89,4,0,4,0,
India,16,22,0,d8f59089,a50797a4,5d2eda89,1,0,1,0,
India,17,22,0,5d2eda89,a50797a4,d8f59089,0,0,0,0,
India,18,26,0,5d2eda89,a50797a4,d8f59089,4,0,4,0,
India,19,26,0,d8f59089,36d2face,5d2eda89,0,0,0,0,
India,20,26,0,d8f59089,36d2face,5d2eda89,0,0,0,0,
India,21,30,0,d8f59089,36d2face,5d2eda89,4,0,4,0,
India,22,30,0,d8f59089,36d2face,5d2eda89,0,0,0,0,
India,23,34,0,d8f59089,36d2face,5d2eda89,4,0,4,0,
India,24,38,0,d8f59089,36d2face,5d2eda89,4,0,4,0,
India,25,39,0,5d2eda89,7b51bfa4,d8f59089,1,0,1,0,
India,26,40,0,d8f59089,7b51bfa4,5d2eda89,1,0,1,0,
India,27,40,0,5d2eda89,7b51bfa4,d8f59089,0,0,0,0,
India,28,44,0,5d2eda89,7b51bfa4,d8f59089,4,0,4,0,
India,29,45,0,5d2eda89,7b51bfa4,d8f59089,1,0,1,0,
India,30,46,0,d8f59089,7b51bfa4,5d2eda89,1,0,1,0,
India,31,50,0,d8f59089,66078174,5d2eda89,4,0,4,0,
India,32,54,0,d8f59089,66078174,5d2eda89,4,0,4,0,
India,33,58,0,d8f59089,66078174,5d2eda89,4,0,4,0,
India,34,58,0,d8f59089,66078174,5d2eda89,0,0,0,0,
India,35,58,0,d8f59089,66078174,5d2eda89,0,0,0,0,
India,36,59,0,d8f59089,66078174,5d2eda89,1,0,1,0,
India,37,60,0,d8f59089,aaf037b1,5d2eda89,1,0,1,0,
India,38,60,0,5d2eda89,aaf037b1,d8f59089,0,0,0,0,
India,39,61,0,5d2eda89,aaf037b1,d8f59089,1,0,1,0,
India,40,62,0,d8f59089,aaf037b1,5d2eda89,1,0,1,0,
India,41,62,0,5d2eda89,aaf037b1,d8f59089,0,0,0,0,
India,42,63,0,5d2eda89,aaf037b1,d8f59089,1,0,1,0,
India,43,63,0,5d2eda89,36d2face,d8f59089,0,0,0,0,
India,44,67,0,5d2eda89,36d2face,d8f59089,4,0,4,0,
