batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Jamaica,1,0,0,1d39dc61,96b95cb8,406de451,0,0,0,0,
Jamaica,2,0,0,1d39dc61,96b95cb8,406de451,0,0,0,0,
Jamaica,3,4,0,1d39dc61,96b95cb8,406de451,4,0,4,0,
Jamaica,4,8,0,1d39dc61,96b95cb8,406de451,4,0,4,0,
Jamaica,5,9,0,1d39dc61,96b95cb8,406de451,1,0,1,0,
Jamaica,6,9,0,406de451,96b95cb8,1d39dc61,0,0,0,0,
Jamaica,7,9,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,8,9,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,9,9,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,10,9,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,11,9,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,12,12,0,1d39dc61,321c980e,406de451,3,0,3,0,
Jamaica,13,16,0,1d39dc61,f9258912,406de451,4,0,4,0,
Jamaica,14,16,0,1d39dc61,f9258912,406de451,0,0,0,0,
Jamaica,15,17,0,1d39dc61,f9258912,406de451,1,0,1,0,
Jamaica,16,17,0,406de451,f9258912,1d39dc61,0,0,0,0,
Jamaica,17,17,0,406de451,f9258912,1d39dc61,0,0,0,0,
Jamaica,18,17,0,406de451,f9258912,1d39dc61,0,0,0,0,
Jamaica,19,17,0,1d39dc61,321c980e,406de451,0,0,0,0,
Jamaica,20,18,0,1d39dc61,321c980e,406de451,1,0,1,0,
Jamaica,21,20,0,406de451,321c980e,1d39dc61,2,0,2,0,
Jamaica,22,20,0,406de451,321c980e,1d39dc61,0,0,0,0,
Jamaica,23,24,0,406de451,321c980e,1d39dc61,4,0,4,0,
Jamaica,24,26,0,406de451,321c980e,1d39dc61,2,0,2,0,
Jamaica,25,26,0,1d39dc61,f9258912,406de451,0,0,0,0,
Jamaica,26,26,0,1d39dc61,f9258912,406de451,0,0,0,0,
Jamaica,27,27,0,1d39dc61,f9258912,406de451,1,0,1,0,
Jamaica,28,29,0,406de451,f9258912,1d39dc61,2,0,2,0,
Jamaica,29,29,1,406de451,f9258912,1d39dc61,0,0,0,1,lbw
Jamaica,30,29,1,92cf79a8,f9258912,1d39dc61,0,0,0,0,
Jamaica,31,31,1,1d39dc61,c9ec83dd,92cf79a8,2,0,2,0,
Jamaica,32,31,1,1d39dc61,c9ec83dd,92cf79a8,0,0,0,0,
Jamaica,33,31,1,1d39dc61,c9ec83dd,92cf79a8,0,0,0,0,
Jamaica,34,35,1,1d39dc61,c9ec83dd,92cf79a8,4,0,4,0,
Jamaica,35,39,1,1d39dc61,c9ec83dd,92cf79a8,4,0,4,0,
Jamaica,36,40,1,1d39dc61,c9ec83dd,92cf79a8,1,0,1,0,
Jamaica,37,40,1,1d39dc61,f9258912,92cf79a8,0,0,0,0,
