batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Leeward Islands,1,0,0,d871bec5,aeccf5cc,3faa312e,0,0,0,0,
Leeward Islands,2,0,1,d871bec5,aeccf5cc,3faa312e,0,0,0,1,stumped
Leeward Islands,3,0,1,dafe6397,aeccf5cc,3faa312e,0,0,0,0,
Leeward Islands,4,0,1,dafe6397,aeccf5cc,3faa312e,0,0,0,0,
Leeward Islands,5,0,1,dafe6397,aeccf5cc,3faa312e,0,0,0,0,
Leeward Islands,6,0,1,dafe6397,aeccf5cc,3faa312e,0,0,0,0,
Leeward Islands,7,1,1,3faa312e,2f9a6bd1,dafe6397,1,0,1,0,
Leeward Islands,8,1,1,dafe6397,2f9a6bd1,3faa312e,0,0,0,0,
Leeward Islands,9,2,1,dafe6397,2f9a6bd1,3faa312e,0,1,1,0,
Leeward Islands,10,2,1,dafe6397,2f9a6bd1,3faa312e,0,0,0,0,
Leeward Islands,11,2,1,dafe6397,2f9a6bd1,3faa312e,0,0,0,0,
Leeward Islands,12,2,1,dafe6397,2f9a6bd1,3faa312e,0,0,0,0,
Leeward Islands,13,2,1,dafe6397,2f9a6bd1,3faa312e,0,0,0,0,
Leeward Islands,14,2,2,3faa312e,aeccf5cc,dafe6397,0,0,0,1,bowled
Leeward Islands,15,2,2,bdc91516,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,16,2,3,bdc91516,aeccf5cc,dafe6397,0,0,0,1,bowled
Leeward Islands,17,3,3,1c918138,aeccf5cc,dafe6397,0,1,1,0,
Leeward Islands,18,3,3,1c918138,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,19,5,3,1c918138,aeccf5cc,dafe6397,0,2,2,0,
Leeward Islands,20,5,3,dafe6397,aeccf5cc,1c918138,0,0,0,0,
Leeward Islands,21,6,3,dafe6397,aeccf5cc,1c918138,0,1,1,0,
Leeward Islands,22,6,3,dafe6397,aeccf5cc,1c918138,0,0,0,0,
Leeward Islands,23,7,3,1c918138,2f9a6bd1,dafe6397,0,1,1,0,
Leeward Islands,24,7,3,dafe6397,2f9a6bd1,1c918138,0,0,0,0,
Leeward Islands,25,7,3,dafe6397,2f9a6bd1,1c918138,0,0,0,0,
Leeward Islands,26,7,3,dafe6397,2f9a6bd1,1c918138,0,0,0,0,
Leeward Islands,27,8,3,dafe6397,2f9a6bd1,1c918138,1,0,1,0,
Leeward Islands,28,8,3,1c918138,2f9a6bd1,dafe6397,0,0,0,0,
Leeward Islands,29,13,3,dafe6397,aeccf5cc,1c918138,0,5,5,0,
Leeward Islands,30,13,3,dafe6397,aeccf5cc,1c918138,0,0,0,0,
Leeward Islands,31,14,4,dafe6397,aeccf5cc,1c918138,0,1,1,1,run out
Leeward Islands,32,14,4,dafe6397,aeccf5cc,2a5ca58b,0,0,0,0,
Leeward Islands,33,14,4,dafe6397,aeccf5cc,2a5ca58b,0,0,0,0,
Leeward Islands,34,15,4,dafe6397,aeccf5cc,2a5ca58b,1,0,1,0,
Leeward Islands,35,19,4,2a5ca58b,aeccf5cc,dafe6397,4,0,4,0,
Leeward Islands,36,19,4,2a5ca58b,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,37,19,4,dafe6397,2f9a6bd1,2a5ca58b,0,0,0,0,
Leeward Islands,38,22,4,dafe6397,2f9a6bd1,2a5ca58b,3,0,3,0,
Leeward Islands,39,22,4,2a5ca58b,2f9a6bd1,dafe6397,0,0,0,0,
Leeward Islands,40,22,4,2a5ca58b,2f9a6bd1,dafe6397,0,0,0,0,
Leeward Islands,41,26,4,2a5ca58b,2f9a6bd1,dafe6397,4,0,4,0,
Leeward Islands,42,27,4,2a5ca58b,2f9a6bd1,dafe6397,1,0,1,0,
Leeward Islands,43,27,4,2a5ca58b,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,44,27,4,2a5ca58b,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,45,27,4,2a5ca58b,aeccf5cc,dafe6397,0,0,0,0,
Leeward Islands,46,27,4,2a5ca58b,aeccf5cc,dafe6397,0,0,0,0,
