batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Kings XI Punjab,1,4,0,8ba8195d,f3171936,c3a96caf,4,0,4,0,
Kings XI Punjab,2,6,0,8ba8195d,f3171936,c3a96caf,2,0,2,0,
Kings XI Punjab,3,6,0,8ba8195d,f3171936,c3a96caf,0,0,0,0,
Kings XI Punjab,4,7,0,8ba8195d,f3171936,c3a96caf,0,1,1,0,
Kings XI Punjab,5,8,0,8ba8195d,f3171936,c3a96caf,0,1,1,0,
Kings XI Punjab,6,8,0,8ba8195d,f3171936,c3a96caf,0,0,0,0,
Kings XI Punjab,7,8,0,8ba8195d,f3171936,c3a96caf,0,0,0,0,
Kings XI Punjab,8,9,0,8ba8195d,f3171936,c3a96caf,1,0,1,0,
Kings XI Punjab,9,9,0,8ba8195d,e0407c01,c3a96caf,0,0,0,0,
Kings XI Punjab,10,13,0,8ba8195d,e0407c01,c3a96caf,4,0,4,0,
Kings XI Punjab,11,17,0,8ba8195d,e0407c01,c3a96caf,4,0,4,0,
Kings XI Punjab,12,17,0,8ba8195d,e0407c01,c3a96caf,0,0,0,0,
Kings XI Punjab,13,21,0,8ba8195d,e0407c01,c3a96caf,4,0,4,0,
Kings XI Punjab,14,21,0,8ba8195d,e0407c01,c3a96caf,0,0,0,0,
Kings XI Punjab,15,21,0,c3a96caf,759ac88f,8ba8195d,0,0,0,0,
Kings XI Punjab,16,21,0,c3a96caf,759ac88f,8ba8195d,0,0,0,0,
Kings XI Punjab,17,21,0,c3a96caf,759ac88f,8ba8195d,0,0,0,0,
Kings XI Punjab,18,21,0,c3a96caf,759ac88f,8ba8195d,0,0,0,0,
Kings XI Punjab,19,22,0,c3a96caf,759ac88f,8ba8195d,1,0,1,0,
Kings XI Punjab,20,22,0,8ba8195d,759ac88f,c3a96caf,0,0,0,0,
Kings XI Punjab,21,23,0,c3a96caf,f3171936,8ba8195d,1,0,1,0,
Kings XI Punjab,22,29,0,8ba8195d,f3171936,c3a96caf,6,0,6,0,
Kings XI Punjab,23,30,0,8ba8195d,f3171936,c3a96caf,0,1,1,0,
Kings XI Punjab,24,31,0,c3a96caf,f3171936,8ba8195d,1,0,1,0,
Kings XI Punjab,25,31,0,8ba8195d,f3171936,c3a96caf,0,0,0,0,
