batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Durban's Super Giants,1,0,0,35f173a0,bb351c23,372455c4,0,0,0,0,
Durban's Super Giants,2,1,0,35f173a0,bb351c23,372455c4,1,0,1,0,
Durban's Super Giants,3,1,0,372455c4,bb351c23,35f173a0,0,0,0,0,
Durban's Super Giants,4,1,0,372455c4,bb351c23,35f173a0,0,0,0,0,
Durban's Super Giants,5,1,0,372455c4,bb351c23,35f173a0,0,0,0,0,
Durban's Super Giants,6,2,0,372455c4,bb351c23,35f173a0,1,0,1,0,
Durban's Super Giants,7,3,0,372455c4,465aa633,35f173a0,1,0,1,0,
Durban's Super Giants,8,3,0,35f173a0,465aa633,372455c4,0,0,0,0,
Durban's Super Giants,9,3,0,35f173a0,465aa633,372455c4,0,0,0,0,
Durban's Super Giants,10,4,0,35f173a0,465aa633,372455c4,1,0,1,0,
Durban's Super Giants,11,4,0,372455c4,465aa633,35f173a0,0,0,0,0,
Durban's Super Giants,12,4,0,372455c4,465aa633,35f173a0,0,0,0,0,
Durban's Super Giants,13,8,0,35f173a0,bb351c23,372455c4,4,0,4,0,
Durban's Super Giants,14,14,0,35f173a0,bb351c23,372455c4,6,0,6,0,
Durban's Super Giants,15,15,0,35f173a0,bb351c23,372455c4,1,0,1,0,
Durban's Super Giants,16,15,1,372455c4,bb351c23,35f173a0,0,0,0,1,caught
Durban's Super Giants,17,15,1,42172c3c,bb351c23,35f173a0,0,0,0,0,
Durban's Super Giants,18,16,1,42172c3c,bb351c23,35f173a0,1,0,1,0,
Durban's Super Giants,19,16,1,42172c3c,465aa633,35f173a0,0,0,0,0,
Durban's Super Giants,20,16,1,42172c3c,465aa633,35f173a0,0,0,0,0,
Durban's Super Giants,21,20,1,42172c3c,465aa633,35f173a0,4,0,4,0,
Durban's Super Giants,22,21,1,42172c3c,465aa633,35f173a0,1,0,1,0,
Durban's Super Giants,23,21,2,35f173a0,465aa633,42172c3c,0,0,0,1,caught
Durban's Super Giants,24,22,2,c96f6ac5,465aa633,42172c3c,1,0,1,0,
Durban's Super Giants,25,26,2,c96f6ac5,a1d95bd8,42172c3c,4,0,4,0,
Durban's Super Giants,26,26,2,c96f6ac5,a1d95bd8,42172c3c,0,0,0,0,
Durban's Super Giants,27,26,2,c96f6ac5,a1d95bd8,42172c3c,0,0,0,0,
Durban's Super Giants,28,26,2,c96f6ac5,a1d95bd8,42172c3c,0,0,0,0,
Durban's Super Giants,29,27,2,c96f6ac5,a1d95bd8,42172c3c,1,0,1,0,
Durban's Super Giants,30,27,3,42172c3c,a1d95bd8,c96f6ac5,0,0,0,1,lbw
Durban's Super Giants,31,28,3,c96f6ac5,aa8d28ae,75224f22,1,0,1,0,
Durban's Super Giants,32,28,3,75224f22,aa8d28ae,c96f6ac5,0,0,0,0,
Durban's Super Giants,33,29,3,75224f22,aa8d28ae,c96f6ac5,1,0,1,0,
Durban's Super Giants,34,33,3,c96f6ac5,aa8d28ae,75224f22,4,0,4,0,
Durban's Super Giants,35,34,3,c96f6ac5,aa8d28ae,75224f22,1,0,1,0,
Durban's Super Giants,36,34,3,75224f22,aa8d28ae,c96f6ac5,0,0,0,0,
Durban's Super Giants,37,34,4,c96f6ac5,acee4cc4,75224f22,0,0,0,1,bowled
Durban's Super Giants,38,35,4,235c2bb6,acee4cc4,75224f22,1,0,1,0,
Durban's Super Giants,39,35,4,75224f22,acee4cc4,235c2bb6,0,0,0,0,
Durban's Super Giants,40,35,4,75224f22,acee4cc4,235c2bb6,0,0,0,0,
Durban's Super Giants,41,36,4,75224f22,acee4cc4,235c2bb6,1,0,1,0,
Durban's Super Giants,42,36,4,235c2bb6,acee4cc4,75224f22,0,0,0,0,
Durban's Super Giants,43,37,4,75224f22,a1d95bd8,235c2bb6,1,0,1,0,
Durban's Super Giants,44,37,4,235c2bb6,a1d95bd8,75224f22,0,0,0,0,
Durban's Super Giants,45,41,4,235c2bb6,a1d95bd8,75224f22,4,0,4,0,
Durban's Super Giants,46,42,4,235c2bb6,a1d95bd8,75224f22,1,0,1,0,
Durban's Super Giants,47,43,4,75224f22,a1d95bd8,235c2bb6,1,0,1,0,
Durban's Super Giants,48,44,4,235c2bb6,a1d95bd8,75224f22,1,0,1,0,
Durban's Super Giants,49,45,4,235c2bb6,acee4cc4,75224f22,1,0,1,0,
Durban's Super Giants,50,45,4,75224f22,acee4cc4,235c2bb6,0,0,0,0,
