batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Northern Knights,1,0,0,c7105dab,b4402d8a,8558b101,0,0,0,0,
Northern Knights,2,1,0,c7105dab,b4402d8a,8558b101,0,1,1,0,
Northern Knights,3,3,0,8558b101,b4402d8a,c7105dab,2,0,2,0,
Northern Knights,4,3,0,8558b101,b4402d8a,c7105dab,0,0,0,0,
Northern Knights,5,3,0,8558b101,b4402d8a,c7105dab,0,0,0,0,
Northern Knights,6,4,0,8558b101,b4402d8a,c7105dab,1,0,1,0,
Northern Knights,7,4,0,8558b101,25550d06,c7105dab,0,0,0,0,
Northern Knights,8,8,0,8558b101,25550d06,c7105dab,4,0,4,0,
Northern Knights,9,12,0,8558b101,25550d06,c7105dab,4,0,4,0,
Northern Knights,10,12,0,8558b101,25550d06,c7105dab,0,0,0,0,
Northern Knights,11,12,0,8558b101,25550d06,c7105dab,0,0,0,0,
Northern Knights,12,14,0,8558b101,25550d06,c7105dab,2,0,2,0,
Northern Knights,13,15,0,c7105dab,b4402d8a,8558b101,0,1,1,0,
Northern Knights,14,16,0,c7105dab,b4402d8a,8558b101,1,0,1,0,
Northern Knights,15,16,0,8558b101,b4402d8a,c7105dab,0,0,0,0,
Northern Knights,16,20,0,8558b101,b4402d8a,c7105dab,4,0,4,0,
Northern Knights,17,20,0,8558b101,b4402d8a,c7105dab,0,0,0,0,
Northern Knights,18,24,0,8558b101,b4402d8a,c7105dab,4,0,4,0,
Northern Knights,19,24,0,8558b101,b4402d8a,c7105dab,0,0,0,0,
Northern Knights,20,25,0,c7105dab,e957b38f,8558b101,1,0,1,0,
Northern Knights,21,26,0,8558b101,e957b38f,c7105dab,1,0,1,0,
Northern Knights,22,28,0,c7105dab,e957b38f,8558b101,2,0,2,0,
Northern Knights,23,29,0,c7105dab,e957b38f,8558b101,1,0,1,0,
Northern Knights,24,29,0,8558b101,e957b38f,c7105dab,0,0,0,0,
Northern Knights,25,29,0,8558b101,e957b38f,c7105dab,0,0,0,0,
Northern Knights,26,33,0,c7105dab,25550d06,8558b101,4,0,4,0,
Northern Knights,27,33,0,c7105dab,25550d06,8558b101,0,0,0,0,
Northern Knights,28,35,0,c7105dab,25550d06,8558b101,2,0,2,0,
Northern Knights,29,35,1,c7105dab,25550d06,8558b101,0,0,0,1,caught
