batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Jamaica,1,0,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,2,0,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,3,0,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,4,1,0,1d39dc61,3faa312e,406de451,1,0,1,0,
Jamaica,5,1,0,406de451,3faa312e,1d39dc61,0,0,0,0,
Jamaica,6,1,0,406de451,3faa312e,1d39dc61,0,0,0,0,
Jamaica,7,2,0,1d39dc61,1c918138,406de451,1,0,1,0,
Jamaica,8,6,0,406de451,1c918138,1d39dc61,4,0,4,0,
Jamaica,9,6,0,406de451,1c918138,1d39dc61,0,0,0,0,
Jamaica,10,7,0,406de451,1c918138,1d39dc61,1,0,1,0,
Jamaica,11,8,0,1d39dc61,1c918138,406de451,1,0,1,0,
Jamaica,12,8,0,406de451,1c918138,1d39dc61,0,0,0,0,
Jamaica,13,8,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,14,8,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,15,9,0,1d39dc61,3faa312e,406de451,1,0,1,0,
Jamaica,16,9,0,406de451,3faa312e,1d39dc61,0,0,0,0,
Jamaica,17,10,0,406de451,3faa312e,1d39dc61,1,0,1,0,
Jamaica,18,10,0,1d39dc61,3faa312e,406de451,0,0,0,0,
Jamaica,19,10,0,406de451,1c918138,1d39dc61,0,0,0,0,
Jamaica,20,11,0,406de451,1c918138,1d39dc61,0,1,1,0,
Jamaica,21,11,1,406de451,1c918138,1d39dc61,0,0,0,1,run out
Jamaica,22,11,1,92cf79a8,1c918138,1d39dc61,0,0,0,0,
Jamaica,23,12,1,92cf79a8,1c918138,1d39dc61,1,0,1,0,
Jamaica,24,16,1,1d39dc61,1c918138,92cf79a8,4,0,4,0,
Jamaica,25,16,1,1d39dc61,1c918138,92cf79a8,0,0,0,0,
