batting_team,ball_number,total_team_runs,total_team_wickets,striker_ID,bowler_ID,nonstriker_ID,batter_runs,extras_runs,total_delivery_runs,wicket,wicket_type
Guyana,1,0,0,8881d22d,2f9a6bd1,cc3884f9,0,0,0,0,
Guyana,2,0,0,8881d22d,2f9a6bd1,cc3884f9,0,0,0,0,
Guyana,3,1,0,8881d22d,2f9a6bd1,cc3884f9,1,0,1,0,
Guyana,4,2,0,cc3884f9,2f9a6bd1,8881d22d,1,0,1,0,
Guyana,5,3,0,8881d22d,2f9a6bd1,cc3884f9,0,1,1,0,
Guyana,6,4,0,cc3884f9,2f9a6bd1,8881d22d,1,0,1,0,
Guyana,7,4,0,cc3884f9,aeccf5cc,8881d22d,0,0,0,0,
Guyana,8,4,0,cc3884f9,aeccf5cc,8881d22d,0,0,0,0,
Guyana,9,4,0,cc3884f9,aeccf5cc,8881d22d,0,0,0,0,
Guyana,10,5,0,cc3884f9,aeccf5cc,8881d22d,0,1,1,0,
Guyana,11,5,1,cc3884f9,aeccf5cc,8881d22d,0,0,0,1,run out
Guyana,12,6,1,8881d22d,aeccf5cc,6bebf334,1,0,1,0,
Guyana,13,6,2,6bebf334,aeccf5cc,8881d22d,0,0,0,1,bowled
Guyana,14,7,2,8881d22d,2f9a6bd1,a7cd72b2,1,0,1,0,
Guyana,15,7,2,a7cd72b2,2f9a6bd1,8881d22d,0,0,0,0,
Guyana,16,8,2,a7cd72b2,2f9a6bd1,8881d22d,0,1,1,0,
Guyana,17,8,2,a7cd72b2,2f9a6bd1,8881d22d,0,0,0,0,
Guyana,18,8,2,a7cd72b2,2f9a6bd1,8881d22d,0,0,0,0,
Guyana,19,12,2,a7cd72b2,2f9a6bd1,8881d22d,4,0,4,0,
Guyana,20,13,2,a7cd72b2,2f9a6bd1,8881d22d,1,0,1,0,
Guyana,21,14,2,a7cd72b2,aeccf5cc,8881d22d,0,1,1,0,
Guyana,22,15,2,a7cd72b2,aeccf5cc,8881d22d,1,0,1,0,
Guyana,23,16,2,8881d22d,aeccf5cc,a7cd72b2,1,0,1,0,
Guyana,24,16,2,a7cd72b2,aeccf5cc,8881d22d,0,0,0,0,
Guyana,25,17,2,a7cd72b2,aeccf5cc,8881d22d,1,0,1,0,
Guyana,26,18,2,8881d22d,aeccf5cc,a7cd72b2,1,0,1,0,
Guyana,27,18,2,a7cd72b2,aeccf5cc,8881d22d,0,0,0,0,
Guyana,28,18,2,8881d22d,2f9a6bd1,a7cd72b2,0,0,0,0,
Guyana,29,18,2,8881d22d,2f9a6bd1,a7cd72b2,0,0,0,0,
Guyana,30,18,2,8881d22d,2f9a6bd1,a7cd72b2,0,0,0,0,
Guyana,31,19,2,8881d22d,2f9a6bd1,a7cd72b2,0,1,1,0,
Guyana,32,19,2,a7cd72b2,2f9a6bd1,8881d22d,0,0,0,0,
Guyana,33,20,2,a7cd72b2,2f9a6bd1,8881d22d,0,1,1,0,
Guyana,34,24,2,a7cd72b2,2f9a6bd1,8881d22d,4,0,4,0,
Guyana,35,25,2,8881d22d,aeccf5cc,a7cd72b2,1,0,1,0,
Guyana,36,30,2,a7cd72b2,aeccf5cc,8881d22d,0,5,5,0,
Guyana,37,31,2,a7cd72b2,aeccf5cc,8881d22d,1,0,1,0,
Guyana,38,32,2,8881d22d,aeccf5cc,a7cd72b2,0,1,1,0,
Guyana,39,33,2,8881d22d,aeccf5cc,a7cd72b2,1,0,1,0,
Guyana,40,33,2,a7cd72b2,aeccf5cc,8881d22d,0,0,0,0,
Guyana,41,34,2,a7cd72b2,aeccf5cc,8881d22d,1,0,1,0,
Guyana,42,35,2,8881d22d,aeccf5cc,a7cd72b2,1,0,1,0,
Guyana,43,36,2,8881d22d,c29ada99,a7cd72b2,1,0,1,0,
Guyana,44,37,2,a7cd72b2,c29ada99,8881d22d,1,0,1,0,
Guyana,45,37,2,8881d22d,c29ada99,a7cd72b2,0,0,0,0,
Guyana,46,38,2,8881d22d,c29ada99,a7cd72b2,1,0,1,0,
Guyana,47,38,2,a7cd72b2,c29ada99,8881d22d,0,0,0,0,
Guyana,48,39,2,a7cd72b2,c29ada99,8881d22d,1,0,1,0,
Guyana,49,39,2,a7cd72b2,d32cf49a,8881d22d,0,0,0,0,
Guyana,50,39,2,a7cd72b2,d32cf49a,8881d22d,0,0,0,0,
Guyana,51,39,2,a7cd72b2,d32cf49a,8881d22d,0,0,0,0,
